customer_key,customer_id,signup_date,gender,age_group,city_key,city,persona,is_gold_member,device_preference,marketing_channel
10618,CUST-4bf9460b-04c6-566d-b675-5525a86a9657,2025-04-18,Female,45-54,43,Warangal,value_seeker,False,iOS,Offers/CRM
10619,CUST-766a2054-2499-5f7f-acb0-a76cf310fb55,2025-03-17,Male,25-34,8,Gurugram,premium_foodie,True,Android,Push Notification
10620,CUST-ca8e82e4-ab2f-5660-ab54-fc3b4fae2aa2,2026-06-06,Female,25-34,1,Bengaluru,premium_foodie,False,iOS,Organic
10621,CUST-6718fbae-9f75-5b43-a5a3-f668de359db1,2023-09-21,Female,35-44,6,Chennai,value_seeker,False,Web,Instagram Ads
10622,CUST-eb0a31c9-adc2-5b1e-b865-088972ce6540,2025-07-27,Female,25-34,5,Pune,value_seeker,False,iOS,Offers/CRM
10623,CUST-6e60226a-4137-5c40-b1ce-09769fd0c076,2024-01-25,Male,35-44,27,Mangaluru,occasional,True,iOS,Organic
10624,CUST-99f06639-a70a-5466-be17-d50e0a9c3b95,2023-10-13,Male,25-34,29,Ranchi,value_seeker,False,Android,Google Ads
10625,CUST-7de9cd3a-38a5-5734-bc45-f890469d30f7,2025-08-04,Female,35-44,35,Udaipur,occasional,False,Android,Instagram Ads
10626,CUST-693452d0-ffc7-54a3-ba3b-36480e95b328,2024-12-30,Female,18-24,3,Mumbai,premium_foodie,True,Android,Organic
10627,CUST-ed78fb2c-0746-59a2-bc60-7afcd4d3a839,2023-06-22,Male,25-34,19,Bhubaneswar,habitual_regular,False,Android,Offers/CRM
10628,CUST-f2db3211-3209-5ef9-a039-7b85b51f9932,2025-07-04,Male,35-44,8,Gurugram,value_seeker,False,iOS,Push Notification
10629,CUST-328aa76b-64e5-5f20-850c-94b20ac283bd,2026-06-09,Male,25-34,2,Delhi,value_seeker,False,Android,Google Ads
10630,CUST-a894b09f-5f74-5cc6-88c8-b94ab46e9c43,2023-01-31,Female,25-34,10,Ahmedabad,value_seeker,False,Android,Offers/CRM
10631,CUST-ac40718e-8ee0-5b89-a3ad-fe577d02e8d2,2024-08-07,Male,25-34,1,Bengaluru,habitual_regular,True,iOS,Push Notification
10632,CUST-06560d4a-bd92-5782-8a78-f197d61178e2,2025-10-08,Male,25-34,16,Coimbatore,habitual_regular,False,Android,Google Ads
10633,CUST-78b992dc-297e-509b-bb93-667327abfbeb,2026-01-25,Male,35-44,23,Nashik,occasional,False,Android,Organic
10634,CUST-1d5fd46f-5aff-5c3b-9605-254fabc6cdac,2025-06-07,Male,25-34,18,Surat,value_seeker,False,Android,Instagram Ads
10635,CUST-a0c47ce8-1d53-51d1-b86d-85d382efa889,2024-10-23,Male,25-34,6,Chennai,night_owl,False,Android,Push Notification
10636,CUST-fc319ba5-bab0-5462-a192-4c9bb31406ea,2023-12-18,Male,55+,7,Kolkata,habitual_regular,True,Android,Push Notification
10637,CUST-4ed26c80-53e2-5dbe-915e-092cbca90302,2023-12-30,Male,18-24,17,Nagpur,occasional,False,iOS,Push Notification
10638,CUST-5d04781f-f220-5d32-abe8-72f967172f40,2026-05-14,Female,18-24,2,Delhi,value_seeker,False,Android,Referral
10639,CUST-6b414000-2094-5519-b4c3-48e8be3a286a,2023-01-18,Female,25-34,3,Mumbai,occasional,False,Web,Organic
10640,CUST-d438f252-f30d-5f96-8200-4f2c30e1da3f,2025-09-16,Female,25-34,18,Surat,occasional,False,Android,Organic
10641,CUST-766ee598-f51d-59de-97fd-dc0295cfdefb,2025-06-13,Female,18-24,2,Delhi,habitual_regular,False,iOS,Referral
10642,CUST-6f7dcaaf-f773-5521-88ae-a305b28bebb4,2025-12-04,Male,18-24,11,Jaipur,habitual_regular,False,iOS,Referral
10643,CUST-2cd26a16-8497-5db5-8717-2d5101c4d9f2,2023-11-09,Male,25-34,2,Delhi,occasional,False,iOS,Offers/CRM
10644,CUST-0d5acd91-b281-512a-a3aa-06477128f6d7,2025-07-31,Female,25-34,6,Chennai,value_seeker,False,Android,Instagram Ads
10645,CUST-b539e842-d501-579f-b9bf-98da389940eb,2025-07-29,Male,18-24,8,Gurugram,habitual_regular,True,Android,Organic
10646,CUST-406012c0-4c6e-508f-9e3e-39acccd31fb0,2026-01-27,Female,25-34,30,Raipur,occasional,False,Android,Organic
10647,CUST-15d1070e-88b5-5b28-a161-cad1a9ac00bc,2026-06-30,Male,25-34,7,Kolkata,habitual_regular,True,iOS,Google Ads
10648,CUST-6d950005-3e2f-5940-aaab-02cc960a1b3f,2025-10-02,Female,18-24,11,Jaipur,occasional,False,iOS,Referral
10649,CUST-80b0253e-7ca2-5c02-9786-a3cfd2b00de4,2025-08-29,Female,18-24,3,Mumbai,value_seeker,False,iOS,Offers/CRM
10650,CUST-024a0376-e782-5354-a840-da25e6c8a453,2024-02-02,Male,35-44,10,Ahmedabad,value_seeker,True,iOS,Instagram Ads
10651,CUST-6a8a93e6-a708-5dff-beb2-9bcc1a0f8dbf,2025-02-16,Female,25-34,8,Gurugram,habitual_regular,False,Android,Google Ads
10652,CUST-e51e18eb-4b88-5c6f-977c-884d178185bd,2025-11-25,Male,18-24,8,Gurugram,value_seeker,False,Web,Google Ads
10653,CUST-76a7ab30-c268-5ca6-8a7a-3e0ea11323b4,2026-05-22,Female,25-34,32,Amritsar,value_seeker,False,Android,Google Ads
10654,CUST-6e77b9a0-c16a-577d-860e-204aa9d9bea7,2024-03-08,Male,25-34,26,Mysuru,occasional,False,Android,Google Ads
10655,CUST-1a9cdcef-f8b7-50f4-8d5a-a7672d4ea3c5,2023-06-11,Male,35-44,15,Indore,premium_foodie,True,Android,Referral
10656,CUST-59e33f92-d251-5871-b782-f188d98e1a23,2025-12-04,Male,25-34,44,Jalandhar,night_owl,True,iOS,Instagram Ads
10657,CUST-44e21b33-659d-51b0-9950-24ca7b3e5d80,2023-12-18,Male,45-54,17,Nagpur,habitual_regular,True,Android,Google Ads
10658,CUST-c3353b33-1888-5292-b976-8826f2e62bbf,2025-09-09,Male,55+,48,Gwalior,premium_foodie,True,Android,Referral
10659,CUST-9ff48644-8078-5830-a926-81b480a6e732,2024-05-13,Male,18-24,24,Kanpur,value_seeker,False,Android,Organic
10660,CUST-55371d2b-5d03-5e44-8d8c-eb8fec87728b,2026-05-16,Male,18-24,39,Vijayawada,value_seeker,False,Web,Organic
10661,CUST-36d38731-f9c5-5b3e-b484-32566147ace8,2026-01-19,Male,25-34,5,Pune,habitual_regular,False,Android,Instagram Ads
10662,CUST-7cc9a415-ebf5-5d9e-8a50-e4e919ad4775,2025-07-08,Female,35-44,4,Hyderabad,value_seeker,False,iOS,Push Notification
10663,CUST-c7ed908d-326d-5168-a747-9e1f384d38c5,2023-10-09,Male,55+,25,Thiruvananthapuram,occasional,False,Android,Referral
10664,CUST-58555fab-e152-5dc7-bd4f-e447010f6d71,2025-07-06,Male,55+,6,Chennai,occasional,False,Android,Organic
10665,CUST-c855a139-68c4-5566-af2d-ef2be5f52837,2023-05-08,Male,35-44,5,Pune,premium_foodie,False,iOS,Organic
10666,CUST-64ebc4e6-3919-57b9-a81e-68bb05d3171a,2023-08-15,Female,18-24,13,Chandigarh,value_seeker,False,Android,Referral
10667,CUST-defd8688-c029-533d-9aa3-7084f9bf906c,2025-10-14,Female,45-54,1,Bengaluru,value_seeker,False,Android,Organic
10668,CUST-78237a34-8b15-54b9-be22-ec8010c6d5a4,2023-12-08,Female,18-24,20,Vadodara,premium_foodie,True,iOS,Organic
10669,CUST-4172dccd-8bc5-5db9-9b09-40ff2487ec74,2023-08-19,Female,35-44,2,Delhi,premium_foodie,True,Android,Push Notification
10670,CUST-89d2796c-5219-5a98-b1dc-61ad6adf8c1f,2025-01-19,Male,35-44,2,Delhi,occasional,False,iOS,Referral
10671,CUST-d8b513f3-74a0-5889-98e8-7125421cba04,2026-06-18,Male,35-44,2,Delhi,night_owl,False,Android,Organic
10672,CUST-3673190e-f256-57a8-acda-4a3828f32f06,2025-11-21,Male,35-44,45,Aurangabad,habitual_regular,True,Android,Organic
10673,CUST-2ddbe2f7-1ed6-523b-b617-f3da5933e3b0,2025-03-28,Male,35-44,1,Bengaluru,night_owl,False,Android,Instagram Ads
10674,CUST-440c98bd-e720-5ed3-8fd2-759204858259,2024-01-10,Male,35-44,2,Delhi,premium_foodie,True,Android,Offers/CRM
10675,CUST-6f07a884-951a-51f7-99a7-c3fbc412d5cd,2024-05-07,Male,25-34,4,Hyderabad,value_seeker,False,Android,Offers/CRM
10676,CUST-6f6972ec-26e4-59fc-bcc4-abdb36579b96,2026-01-08,Male,55+,36,Varanasi,habitual_regular,True,Web,Google Ads
10677,CUST-0b98651a-b824-548a-b37b-7c4758ee071f,2023-06-27,Male,45-54,6,Chennai,occasional,False,iOS,Organic
10678,CUST-b06aba76-8316-5cd8-9cbf-3cade2be8409,2025-06-08,Male,18-24,41,Rajkot,occasional,False,Android,Referral
10679,CUST-326fa6ae-5c2e-5fa1-9587-a6677b87c512,2026-04-03,Male,35-44,3,Mumbai,night_owl,False,Android,Instagram Ads
10680,CUST-26d5c469-3bf6-5a72-9df0-426af70d4f75,2025-01-24,Male,25-34,3,Mumbai,value_seeker,False,Android,Google Ads
10681,CUST-1f60b6fd-ff81-51aa-bcc4-daa56133e598,2026-04-30,Male,25-34,1,Bengaluru,premium_foodie,True,Web,Push Notification
10682,CUST-2e6eb188-09c3-533b-8cbc-3fbd8861e597,2025-11-12,Male,18-24,3,Mumbai,occasional,True,Android,Google Ads
10683,CUST-2d7a5458-8c66-5a14-a28e-568778c0b736,2025-10-18,Female,25-34,34,Jodhpur,occasional,False,iOS,Referral
10684,CUST-d0d6f4ae-6c31-5904-91cc-67eb5ffb3ea7,2024-12-18,Male,25-34,7,Kolkata,occasional,False,Android,Google Ads
10685,CUST-e10ec0bd-c828-5a80-85dd-c8a329355fb8,2024-01-13,Male,35-44,13,Chandigarh,occasional,False,iOS,Organic
10686,CUST-2ca0aa8f-cc4d-5452-94f3-aba42b1fdf24,2024-05-02,Female,35-44,4,Hyderabad,value_seeker,False,iOS,Organic
10687,CUST-17d48346-e854-5f7d-a7a1-9548f4c9916d,2023-12-20,Male,25-34,3,Mumbai,premium_foodie,False,Android,Referral
10688,CUST-f347ea0b-bb26-573a-98c4-0e3c6e388409,2025-11-03,Male,25-34,9,Noida,premium_foodie,False,Android,Push Notification
10689,CUST-ea5b9557-2bfe-54ef-b519-1edb4ea15429,2025-07-04,Female,25-34,1,Bengaluru,night_owl,False,Android,Push Notification
10690,CUST-7cb2385d-de9c-5e42-9bba-9ef332ebc2c8,2025-07-10,Female,25-34,39,Vijayawada,premium_foodie,False,Android,Organic
10691,CUST-059c8455-1b04-5910-9476-e95dd4aefbcf,2024-09-11,Female,45-54,9,Noida,habitual_regular,False,Web,Organic
10692,CUST-c6bb1f1b-131b-5e3f-b83b-52af5752cdf6,2024-05-12,Male,25-34,4,Hyderabad,occasional,False,Android,Offers/CRM
10693,CUST-5b3a0c17-04f6-5aac-85d1-f54de1d1b1cb,2025-12-01,Female,25-34,1,Bengaluru,value_seeker,False,Android,Push Notification
10694,CUST-3e3a12b5-e0e9-50b2-9ab4-3e4f5293c8cc,2024-04-25,Male,25-34,1,Bengaluru,premium_foodie,False,iOS,Organic
10695,CUST-bdd4da1f-6177-5ef6-93b6-d5cc2e0c586d,2023-10-10,Male,25-34,4,Hyderabad,occasional,False,iOS,Instagram Ads
10696,CUST-305e8a99-03d2-579e-bf53-a284cdc16366,2025-02-20,Male,25-34,3,Mumbai,night_owl,False,Android,Referral
10697,CUST-d76ff7d5-4d39-5a6a-863c-5df4f3fb14e5,2025-11-01,Female,45-54,9,Noida,occasional,False,iOS,Push Notification
10698,CUST-813acf31-5f6e-51a3-9639-8f0953f8ec57,2023-02-20,Male,35-44,9,Noida,value_seeker,False,Android,Google Ads
10699,CUST-78f02964-0919-55a2-b965-ace4e7b73ada,2024-06-09,Male,25-34,2,Delhi,habitual_regular,False,iOS,Organic
10700,CUST-1ce68190-aaaa-5f48-aca4-2ff4001f505d,2025-09-23,Female,35-44,14,Kochi,night_owl,False,Android,Offers/CRM
10701,CUST-68b73cd6-690c-539e-a228-56d838245866,2024-12-05,Female,25-34,39,Vijayawada,habitual_regular,False,Android,Instagram Ads
10702,CUST-e458ccce-4b18-551c-a671-eaf5d27cada9,2023-01-08,Female,25-34,14,Kochi,habitual_regular,False,iOS,Push Notification
10703,CUST-83b97d8d-64cd-54f0-89b3-7c9cda829844,2025-10-21,Male,25-34,8,Gurugram,night_owl,False,iOS,Push Notification
10704,CUST-adbda57f-dc3a-5b2c-9b07-c7e5e73d0c0a,2024-03-07,Male,18-24,3,Mumbai,value_seeker,False,Android,Offers/CRM
10705,CUST-cf6356d2-8ceb-52b7-95c4-6000628d994d,2024-06-30,Male,35-44,10,Ahmedabad,habitual_regular,False,Android,Google Ads
10706,CUST-ecba86ea-c459-56b0-a850-15dc5970339d,2025-03-14,Female,18-24,34,Jodhpur,premium_foodie,True,iOS,Push Notification
10707,CUST-63a09fd9-0fd1-51f3-a661-dc0a48bc4e92,2026-04-08,Male,25-34,22,Bhopal,value_seeker,True,iOS,Referral
10708,CUST-e70b9486-be92-591f-a918-f7b65a305b12,2025-01-05,Female,25-34,8,Gurugram,value_seeker,False,Android,Google Ads
10709,CUST-0fa92056-b279-5171-9ab8-3a7455b58f5a,2023-07-19,Male,18-24,9,Noida,premium_foodie,True,Android,Google Ads
10710,CUST-93aab962-22cf-5f6a-9306-59d5d679ac7a,2025-01-13,Female,25-34,33,Ludhiana,night_owl,False,Android,Push Notification
10711,CUST-906d48e5-fe09-5b30-8662-7ecab4358369,2024-10-26,Female,25-34,2,Delhi,habitual_regular,False,Android,Instagram Ads
10712,CUST-d6015417-3f0c-5765-b950-427db2c51844,2023-10-19,Male,35-44,4,Hyderabad,value_seeker,False,iOS,Instagram Ads
10713,CUST-de7b43be-1925-52da-a190-db911e54ed5f,2023-12-13,Male,18-24,2,Delhi,occasional,False,Android,Google Ads
10714,CUST-8e8e6037-3c35-5b7f-979f-470ed7ed176a,2025-07-15,Male,18-24,20,Vadodara,habitual_regular,False,Android,Google Ads
10715,CUST-3af39088-ee4e-546f-b507-486c3d15eb31,2026-06-15,Male,35-44,16,Coimbatore,night_owl,False,iOS,Organic
10716,CUST-9a3d5c83-861e-5ffc-ad27-ddc86147dc8e,2026-03-15,Male,18-24,20,Vadodara,value_seeker,False,Web,Offers/CRM
10717,CUST-214f1174-fb10-5ebc-a286-87af775af601,2026-01-26,Female,25-34,12,Lucknow,occasional,False,Android,Organic
10718,CUST-3c6ad990-ec21-57ed-954d-c4a94cb6a704,2024-05-15,Male,25-34,23,Nashik,habitual_regular,False,iOS,Instagram Ads
10719,CUST-4f887991-968f-587f-86e0-7ccd6cf497cb,2025-06-28,Male,25-34,23,Nashik,value_seeker,False,Android,Organic
10720,CUST-3bcaca3d-975f-5d52-ae43-e6d93f966a1a,2023-11-26,Female,25-34,31,Dehradun,premium_foodie,True,Web,Offers/CRM
10721,CUST-e7b65efd-9cc8-5388-8f0b-e56596a82a52,2025-01-02,Female,25-34,1,Bengaluru,night_owl,False,Android,Organic
10722,CUST-75659fdd-5b4b-5ca8-8063-d922e51f7cd2,2025-11-10,Female,25-34,1,Bengaluru,value_seeker,False,Web,Offers/CRM
10723,CUST-ad94759d-81ad-5c6c-8b75-ce68849cfa51,2024-03-26,Female,18-24,9,Noida,night_owl,True,Android,Google Ads
10724,CUST-d091fd57-3f75-5431-9334-4ab3f7ce46fa,2026-02-19,Male,18-24,2,Delhi,habitual_regular,True,iOS,Push Notification
10725,CUST-349bec76-b596-5c16-9595-8b50d240471b,2025-11-11,Female,25-34,3,Mumbai,habitual_regular,False,Android,Organic
10726,CUST-c070ad90-4496-578e-9eae-1fcb96863ee4,2025-09-21,Male,25-34,8,Gurugram,occasional,False,iOS,Instagram Ads
10727,CUST-40f0e888-5691-5101-bdb4-baf046ce15a9,2026-03-15,Female,25-34,37,Agra,occasional,False,iOS,Organic
10728,CUST-84756d00-d70f-5cd5-bea0-1a446004d23a,2024-07-01,Female,45-54,5,Pune,habitual_regular,True,Android,Referral
10729,CUST-85754506-9eca-5ee5-993a-6e9d9c8c6261,2026-05-11,Male,18-24,46,Patna,habitual_regular,False,Android,Organic
10730,CUST-e52adbf9-c47d-51f0-a03a-f39efbe9a975,2024-11-19,Female,25-34,33,Ludhiana,occasional,False,iOS,Push Notification
10731,CUST-f92a6d8c-16e8-5640-8b10-1e0ab07d9a47,2024-11-26,Female,35-44,10,Ahmedabad,habitual_regular,True,iOS,Push Notification
10732,CUST-c73bcf55-9835-5f9b-999d-ed51ae07b9eb,2026-01-19,Male,18-24,9,Noida,value_seeker,False,Android,Offers/CRM
10733,CUST-51a2182a-0c05-5161-b390-145c0e795159,2026-02-19,Female,18-24,24,Kanpur,occasional,False,Android,Organic
10734,CUST-dca51f7d-103e-50ea-88fd-650cd7b4109e,2025-10-29,Female,25-34,1,Bengaluru,premium_foodie,True,Android,Referral
10735,CUST-0aaf35a6-2a60-5fae-bc5d-9e923fc8db4a,2024-11-19,Male,25-34,4,Hyderabad,night_owl,False,iOS,Instagram Ads
10736,CUST-4bf22ca1-5796-5945-8175-42fc2c44fc7d,2026-03-20,Female,35-44,4,Hyderabad,habitual_regular,False,Android,Offers/CRM
10737,CUST-c0c2216e-28dd-570c-bc6d-7c471fe099f2,2025-12-20,Male,25-34,2,Delhi,value_seeker,False,Android,Organic
10738,CUST-83951c12-c307-56ea-99be-25031b54e642,2025-01-09,Male,18-24,1,Bengaluru,habitual_regular,False,Android,Organic
10739,CUST-8af27406-d0c3-5771-af5b-195a3262faf5,2024-11-12,Male,45-54,23,Nashik,value_seeker,False,Android,Referral
10740,CUST-5522b06f-3fca-5fe6-a068-f6f0236b1e8d,2025-04-06,Female,55+,2,Delhi,occasional,False,Android,Organic
10741,CUST-0026b886-1afa-538a-bfaf-ed7611e06793,2026-03-13,Female,35-44,8,Gurugram,night_owl,False,iOS,Organic
10742,CUST-b278958e-4336-57ef-b19d-9aa42f7ba245,2026-01-25,Female,55+,13,Chandigarh,habitual_regular,True,Android,Offers/CRM
10743,CUST-0b7e33d6-5b14-54dd-a3c2-697fbfcb5405,2023-05-10,Male,35-44,9,Noida,value_seeker,False,Android,Instagram Ads
10744,CUST-555920aa-e0f0-5e91-a801-012af866ba9d,2025-10-07,Male,25-34,21,Visakhapatnam,value_seeker,False,Android,Referral
10745,CUST-3b49a2aa-7fca-52f1-8cf2-2546984f4945,2025-03-15,Female,18-24,3,Mumbai,value_seeker,False,Android,Instagram Ads
10746,CUST-6bc64440-e0a2-540f-8599-fdf955258d4e,2023-11-25,Female,18-24,44,Jalandhar,habitual_regular,False,Android,Organic
10747,CUST-a792f65f-5855-5545-9573-1e06925d4c7a,2023-01-27,Male,18-24,2,Delhi,occasional,False,iOS,Referral
10748,CUST-7808268d-e084-5424-a9a0-7c3ed6a919c4,2024-12-24,Female,35-44,31,Dehradun,occasional,False,Android,Google Ads
10749,CUST-530443bc-b06d-5100-a35a-3bd9bf3147cf,2024-04-30,Male,18-24,8,Gurugram,habitual_regular,False,Android,Instagram Ads
10750,CUST-bb53e4c7-1979-586f-b4a3-f6f763cb0587,2024-05-21,Male,35-44,3,Mumbai,night_owl,False,Android,Offers/CRM
10751,CUST-c2e61475-a3ea-5283-bbfb-d67adbb31a89,2025-08-04,Female,25-34,20,Vadodara,occasional,False,Android,Organic
10752,CUST-f1ac4571-12e9-5489-9cfa-a315f77144d5,2025-03-18,Female,35-44,6,Chennai,value_seeker,False,Android,Instagram Ads
10753,CUST-37b0fe11-aaff-5ee4-b90a-44c96accc6c9,2024-03-15,Male,18-24,3,Mumbai,occasional,False,Web,Referral
10754,CUST-2fabca3e-b1c3-5554-864d-34dea7eca8b7,2026-03-26,Male,25-34,31,Dehradun,value_seeker,False,Android,Push Notification
10755,CUST-64c45574-b585-5209-bc56-98e7a808352d,2025-03-22,Male,18-24,2,Delhi,habitual_regular,False,Android,Google Ads
10756,CUST-ee519ba8-23bb-5a21-94f8-9bf672934355,2023-10-06,Female,45-54,47,Kota,habitual_regular,False,iOS,Organic
10757,CUST-f44ec956-6333-5cda-83c0-47351ab52385,2024-02-19,Male,18-24,37,Agra,premium_foodie,True,iOS,Organic
10758,CUST-d14693f6-186e-504c-9afd-06fc0c740fd3,2026-06-06,Male,35-44,1,Bengaluru,habitual_regular,False,Android,Organic
10759,CUST-b7e4fc48-33b3-5ad6-aca5-3af81af9a101,2025-02-19,Male,45-54,9,Noida,occasional,False,Android,Google Ads
10760,CUST-bc717497-b9f4-567c-b3ba-bcdd7bfd30cc,2025-11-14,Female,18-24,15,Indore,occasional,False,Web,Organic
10761,CUST-a1e796ab-b993-574b-aba8-57013b2f1e21,2026-06-28,Male,25-34,24,Kanpur,occasional,False,Android,Google Ads
10762,CUST-28dd147f-d491-502a-9147-27e5e8a88330,2024-09-17,Female,25-34,26,Mysuru,premium_foodie,True,Android,Google Ads
10763,CUST-21ec7032-4de3-5eed-a521-10726ab8088c,2023-03-30,Male,18-24,1,Bengaluru,premium_foodie,True,iOS,Google Ads
10764,CUST-16c72aa8-2d5f-522f-82a4-c9b18ea00890,2025-07-11,Male,25-34,19,Bhubaneswar,night_owl,False,iOS,Push Notification
10765,CUST-26ff3caa-ea82-58b0-b9ea-e3ea1a99ff98,2023-03-10,Female,45-54,1,Bengaluru,premium_foodie,True,Android,Google Ads
10766,CUST-e99787ed-3d8b-5c56-a3bd-546c30add8e7,2024-11-19,Male,25-34,35,Udaipur,value_seeker,False,iOS,Google Ads
10767,CUST-36d47112-0522-509c-8dcf-06564d5c8abc,2024-02-18,Female,25-34,28,Guwahati,occasional,False,Web,Instagram Ads
10768,CUST-eb07f5dd-8c46-58dd-b585-b51d5fd27d05,2026-02-26,Male,35-44,7,Kolkata,value_seeker,False,iOS,Organic
10769,CUST-7bb37615-5fd7-576c-b83b-68f4e13b46d2,2023-08-13,Male,35-44,33,Ludhiana,occasional,False,Android,Organic
10770,CUST-5cd2ed94-6143-5404-b6a5-9af4dda16c30,2026-03-06,Male,18-24,10,Ahmedabad,value_seeker,False,Android,Offers/CRM
10771,CUST-4f419752-a985-5611-a3cd-65114dedd6b7,2024-12-24,Male,35-44,32,Amritsar,value_seeker,False,iOS,Instagram Ads
10772,CUST-2fb3f086-e307-586a-98ba-76bbe297d9d9,2025-02-14,Male,25-34,10,Ahmedabad,habitual_regular,True,Android,Organic
10773,CUST-4302f2e1-d87f-5089-94b6-b02a9f09f1e4,2023-03-11,Female,25-34,1,Bengaluru,value_seeker,False,Android,Google Ads
10774,CUST-b21e53e3-8688-52a0-a3fb-c97cdd293fe1,2025-10-31,Male,18-24,9,Noida,premium_foodie,False,Android,Organic
10775,CUST-d1b9d6a3-78fa-5053-8770-e3e24f993a82,2025-10-20,Male,18-24,5,Pune,habitual_regular,True,Android,Push Notification
10776,CUST-fedafb35-7809-559d-a3fe-afbae7606c65,2025-09-16,Female,25-34,1,Bengaluru,night_owl,False,Android,Offers/CRM
10777,CUST-12144945-bf4b-5251-b5d4-2fc02cb85bad,2024-01-18,Male,18-24,43,Warangal,premium_foodie,False,Android,Referral
10778,CUST-2d9846a2-b65c-5b5b-bb60-15e2b166e967,2025-01-10,Female,18-24,46,Patna,occasional,False,iOS,Offers/CRM
10779,CUST-ac1e798c-5f33-5811-bc2b-713df50ba56d,2026-01-22,Female,25-34,8,Gurugram,habitual_regular,True,iOS,Organic
10780,CUST-c885758d-af50-549c-b3da-b28be6aecb78,2023-01-15,Male,18-24,5,Pune,value_seeker,False,Android,Organic
10781,CUST-b13c843b-12c4-54e4-b96e-04e644138819,2025-11-27,Male,35-44,39,Vijayawada,value_seeker,False,Android,Instagram Ads
10782,CUST-164f24eb-45b3-562c-9df7-efb8909c2705,2025-11-22,Female,35-44,4,Hyderabad,occasional,False,Android,Instagram Ads
10783,CUST-bdf387fc-6a9c-55ca-8732-6e025216784b,2026-05-04,Male,18-24,49,Jamshedpur,value_seeker,False,Android,Organic
10784,CUST-23f5ad50-465c-547f-8c6d-3f093bc48147,2025-06-13,Male,18-24,8,Gurugram,value_seeker,False,Android,Organic
10785,CUST-26d29a9e-3bee-5aca-b729-ca35e705dd4f,2024-09-08,Female,18-24,6,Chennai,occasional,False,Android,Organic
10786,CUST-0feb390d-5303-52d6-b609-f4dadd5e8467,2023-07-09,Male,25-34,22,Bhopal,occasional,False,Android,Google Ads
10787,CUST-0a35dc17-6046-542d-8567-b2aedcfce27f,2026-02-21,Female,45-54,40,Guntur,value_seeker,False,Android,Offers/CRM
10788,CUST-09beae85-ef37-5f49-b8b3-2f4c9bb1308a,2025-05-16,Male,18-24,25,Thiruvananthapuram,occasional,True,Android,Push Notification
10789,CUST-b75416a8-f386-520d-b51d-966209af8fe4,2024-08-22,Male,25-34,18,Surat,habitual_regular,False,iOS,Organic
10790,CUST-e7797ee4-3d44-535d-840a-3d59911621df,2026-02-12,Female,18-24,2,Delhi,premium_foodie,False,iOS,Referral
10791,CUST-6834113a-ae29-5d17-b369-9924ffb4f99b,2025-10-21,Male,25-34,2,Delhi,occasional,False,Android,Push Notification
10792,CUST-a906a4ae-6161-5927-9efa-93882726b71c,2023-08-31,Female,25-34,31,Dehradun,occasional,False,iOS,Instagram Ads
10793,CUST-6d3e5aa1-fa99-5999-a032-900751540bc1,2025-09-02,Male,25-34,14,Kochi,premium_foodie,False,Android,Referral
10794,CUST-30361d0a-9691-539c-9c1b-93a56e08c0e9,2026-02-02,Female,18-24,16,Coimbatore,habitual_regular,False,Android,Organic
10795,CUST-386d3f1f-4a91-58b4-abd0-238b34eb1171,2024-06-03,Male,55+,19,Bhubaneswar,habitual_regular,True,Android,Organic
10796,CUST-da3fe260-bb6f-5a86-9af5-5f9223eb4b72,2024-03-29,Female,25-34,2,Delhi,occasional,False,Android,Instagram Ads
10797,CUST-23f1afff-1e11-5ebf-a994-05b1a7a7ad13,2026-05-17,Male,25-34,4,Hyderabad,value_seeker,True,Android,Google Ads
10798,CUST-78b08e24-8208-5cbd-980e-fe7006e7cd40,2025-10-26,Male,35-44,20,Vadodara,value_seeker,False,Android,Instagram Ads
10799,CUST-75ec5a28-88f8-53eb-9c6e-f84f9f70aede,2026-03-17,Male,35-44,46,Patna,value_seeker,False,iOS,Instagram Ads
10800,CUST-03899ab3-53d8-51df-84f6-18753ea0ef2f,2024-10-20,Male,25-34,43,Warangal,habitual_regular,False,Android,Instagram Ads
10801,CUST-57e12214-db35-561a-a24e-7ca03f78fb85,2026-04-17,Male,25-34,2,Delhi,premium_foodie,True,Android,Google Ads
10802,CUST-33d5c07a-9058-5340-a7bb-03248531203f,2025-07-06,Female,25-34,10,Ahmedabad,value_seeker,False,iOS,Offers/CRM
10803,CUST-2d833ddb-264c-58db-b29f-43a42d365675,2025-06-01,Female,35-44,2,Delhi,habitual_regular,True,Android,Google Ads
10804,CUST-20a1b9b4-8a49-5800-83bf-d35455fdab88,2024-06-13,Male,25-34,12,Lucknow,night_owl,False,iOS,Offers/CRM
10805,CUST-cf7ff921-30ba-5a5e-b425-e20e0870db93,2023-03-14,Female,25-34,12,Lucknow,value_seeker,False,Android,Instagram Ads
10806,CUST-81ca4296-bc86-5cf4-992f-4a1f7f1f6029,2025-04-21,Male,25-34,3,Mumbai,value_seeker,False,Android,Organic
10807,CUST-c141f5ae-6767-5db7-9c5c-79c654bb80c9,2026-06-14,Male,35-44,48,Gwalior,occasional,False,iOS,Organic
10808,CUST-5cb4abd3-0b03-5ce3-979c-1c1568f7c2d7,2024-11-19,Female,25-34,4,Hyderabad,occasional,False,Android,Offers/CRM
